"No.","Time","Source","src.port","Destination","dst.port","Protocol","Length","Info"
"953","11.724085000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=376344 Ack=45373 Win=64240 Len=0"
"954","11.724609000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"955","11.724609000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"956","11.724610000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"957","11.724610000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"958","11.724611000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"959","11.724611000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"960","11.724611000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"961","11.724612000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"962","11.724612000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"963","11.724612000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"964","11.725005000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=45373 Ack=389484 Win=64240 Len=0"
"965","11.725006000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=45373 Ack=390944 Win=64240 Len=0"
"966","11.725006000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"967","11.725024000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=390944 Ack=45916 Win=64240 Len=0"
"968","11.725054000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"969","11.725054000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"970","11.725054000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"971","11.725248000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=45916 Ack=395324 Win=64240 Len=0"
"976","11.780356000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"977","11.780357000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"978","11.780635000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=45916 Ack=398244 Win=64240 Len=0"
"979","11.780635000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"980","11.780636000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"981","11.780636000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"982","11.780637000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=45916 Ack=402624 Win=64240 Len=0"
"983","11.780637000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"984","11.780638000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"985","11.780638000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=45916 Ack=405544 Win=64240 Len=0"
"986","11.780987000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"987","11.780988000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=405544 Ack=46459 Win=64240 Len=0"
"988","11.805794000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"989","11.805795000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"990","11.805795000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"991","11.805796000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"992","11.805797000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"993","11.805797000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"994","11.805797000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"995","11.805913000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"996","11.806097000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"997","11.806097000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"998","11.806189000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"999","11.806189000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1000","11.806190000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1001","11.806520000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1002","11.806520000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1003","11.806520000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1004","11.807824000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=46459 Ack=420144 Win=64240 Len=0"
"1005","11.808259000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=46459 Ack=428904 Win=64240 Len=0"
"1006","11.810067000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1007","11.810068000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=428904 Ack=47002 Win=64240 Len=0"
"1008","11.821245000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1009","11.821246000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1010","11.821247000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1011","11.821248000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1012","11.821248000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1013","11.821248000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1014","11.822194000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=47002 Ack=434744 Win=64240 Len=0"
"1015","11.822195000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=47002 Ack=437664 Win=64240 Len=0"
"1016","11.822195000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1017","11.822196000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=437664 Ack=47545 Win=64240 Len=0"
"1018","11.822880000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1019","11.822880000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1020","11.823167000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=47545 Ack=440584 Win=64240 Len=0"
"1021","11.823167000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1022","11.823167000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1023","11.823168000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1024","11.823169000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1025","11.823169000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1026","11.823169000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1027","11.823170000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1028","11.823170000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1029","11.823170000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1030","11.823202000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1031","11.823202000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1032","11.823202000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=47545 Ack=455184 Win=64240 Len=0"
"1033","11.823606000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1034","11.823606000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=456644 Ack=48088 Win=64240 Len=0"
"1039","11.878590000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1040","11.878591000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1041","11.878658000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1042","11.878658000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1043","11.878659000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1044","11.879616000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1045","11.879619000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1046","11.879621000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48088 Ack=463944 Win=64240 Len=0"
"1047","11.882604000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48088 Ack=466864 Win=64240 Len=0"
"1048","11.903883000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1049","11.903884000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1050","11.903885000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1051","11.903961000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1052","11.903961000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1053","11.903962000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1054","11.904375000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48088 Ack=471244 Win=64240 Len=0"
"1055","11.904376000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48088 Ack=475624 Win=64240 Len=0"
"1056","11.904376000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1057","11.904376000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1058","11.904376000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1059","11.904377000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1060","11.904378000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1061","11.904378000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1062","11.904378000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48088 Ack=482924 Win=64240 Len=0"
"1063","11.904378000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48088 Ack=484384 Win=64240 Len=0"
"1064","11.904666000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1065","11.904753000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1066","11.904754000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1067","11.904754000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1068","11.904755000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1069","11.904755000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1070","11.904844000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1071","11.904844000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1072","11.904844000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1073","11.905621000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1074","11.905621000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=497524 Ack=48631 Win=64240 Len=0"
"1075","11.905622000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48631 Ack=497524 Win=64240 Len=0"
"1076","11.905622000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1077","11.905622000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1078","11.905622000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1079","11.905623000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1080","11.905624000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1081","11.905624000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1082","11.905624000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1083","11.906154000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1084","11.906155000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1085","11.906155000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=509204 Ack=49174 Win=64240 Len=0"
"1086","11.906155000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1087","11.906155000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=509204 Ack=49717 Win=64240 Len=0"
"1088","11.919658000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1089","11.919659000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1090","11.919660000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1091","11.919660000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1092","11.919660000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1093","11.919661000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1094","11.919661000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=49717 Ack=517964 Win=64240 Len=0"
"1095","11.920226000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1096","11.920226000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1097","11.920226000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=49717 Ack=520884 Win=64240 Len=0"
"1098","11.920681000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1099","11.921291000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1100","11.921292000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1101","11.921293000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1102","11.921294000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1103","11.921294000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1104","11.921294000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1105","11.921294000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1106","11.921295000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1107","11.921295000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1108","11.921295000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1109","11.921704000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1110","11.921705000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1111","11.921705000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1112","11.922634000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=49717 Ack=536944 Win=64240 Len=0"
"1113","11.922635000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=49717 Ack=541324 Win=64240 Len=0"
"1114","11.922635000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1115","11.922635000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=541324 Ack=50260 Win=64240 Len=0"
"1116","11.922954000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1117","11.922954000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=541324 Ack=50803 Win=64240 Len=0"
"1122","11.977393000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1123","11.977394000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1124","11.977395000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1125","11.977396000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=50803 Ack=545704 Win=64240 Len=0"
"1126","11.977396000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1127","11.977396000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1128","11.977396000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1129","11.977397000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1130","11.977397000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1131","11.977397000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1132","11.978156000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1133","11.978156000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=50803 Ack=555924 Win=64240 Len=0"
"1134","12.002702000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1135","12.002703000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1136","12.002704000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1137","12.002705000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1138","12.002706000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1139","12.002707000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1140","12.002707000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1141","12.002707000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1142","12.002708000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1143","12.002708000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1144","12.002724000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=50803 Ack=570524 Win=64240 Len=0"
"1145","12.002953000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1146","12.002953000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1147","12.002954000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1148","12.002955000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1149","12.002955000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1150","12.002955000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1151","12.002956000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1152","12.002956000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1153","12.002956000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1154","12.002957000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=50803 Ack=583664 Win=64240 Len=0"
"1155","12.003206000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1156","12.003206000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=583664 Ack=51346 Win=64240 Len=0"
"1157","12.003253000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1158","12.003254000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1159","12.003254000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1160","12.003255000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1161","12.003255000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1162","12.003256000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1163","12.003256000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","412","Application Data"
"1164","12.003659000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=51346 Ack=592782 Win=64240 Len=0"
"1165","12.003973000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1166","12.003973000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=592782 Ack=51889 Win=64240 Len=0"
"1167","12.004938000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1168","12.004939000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=592782 Ack=52432 Win=64240 Len=0"
"1173","12.042351000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1174","12.042352000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1175","12.042352000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1176","12.042353000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1177","12.042846000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=52432 Ack=598622 Win=64240 Len=0"
"1178","12.046877000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1179","12.051307000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1180","12.051308000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1181","12.051448000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=52432 Ack=603002 Win=64240 Len=0"
"1182","12.054294000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1183","12.055887000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1184","12.055888000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1185","12.056089000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=52432 Ack=607382 Win=64240 Len=0"
"1186","12.058600000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1187","12.058762000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=52432 Ack=608842 Win=64240 Len=0"
"1188","12.064253000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1189","12.064377000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1190","12.064945000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=52432 Ack=611762 Win=64240 Len=0"
"1191","12.067049000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1192","12.067816000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1193","12.067817000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=613222 Ack=52975 Win=64240 Len=0"
"1194","12.074945000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1195","12.075235000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1196","12.075252000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1197","12.075253000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1198","12.075353000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=52975 Ack=619062 Win=64240 Len=0"
"1199","12.075597000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1200","12.075598000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1201","12.075598000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1202","12.075599000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1203","12.076362000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=52975 Ack=624902 Win=64240 Len=0"
"1204","12.077721000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1205","12.077722000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1206","12.077817000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=52975 Ack=627822 Win=64240 Len=0"
"1207","12.079178000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1208","12.079359000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1209","12.079479000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=52975 Ack=630742 Win=64240 Len=0"
"1210","12.100983000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1211","12.100983000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1212","12.100985000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1213","12.100985000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1214","12.100985000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1215","12.100985000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1216","12.100986000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
