"No.","Time","Source","src.port","Destination","dst.port","Protocol","Length","Info"
"1437","6.928392000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1438","6.928393000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1439","6.928776000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=81000 Ack=1024081 Win=64240 Len=0"
"1440","6.981225000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1441","6.981226000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1442","6.981226000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1443","6.981227000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1444","6.982003000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=81000 Ack=1029921 Win=64240 Len=0"
"1445","6.982004000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1446","6.982004000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1447","6.982004000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1448","6.982015000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=81000 Ack=1034301 Win=64240 Len=0"
"1449","6.982015000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1450","6.982015000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1034301 Ack=81543 Win=64240 Len=0"
"1451","6.982628000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1452","6.982629000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1453","6.982629000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1454","6.983001000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=81543 Ack=1038681 Win=64240 Len=0"
"1455","6.983001000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1456","6.983001000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1457","6.983002000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1458","6.983003000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1459","6.983419000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1460","6.983420000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=81543 Ack=1045981 Win=64240 Len=0"
"1461","6.983501000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1462","6.983501000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1463","6.983502000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1464","6.983502000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1465","6.983503000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1466","6.984505000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=81543 Ack=1053281 Win=64240 Len=0"
"1467","6.984506000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1468","6.984515000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1469","6.984516000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1470","6.984516000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1471","6.984516000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1472","6.984517000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1473","6.984517000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=81543 Ack=1062041 Win=64240 Len=0"
"1474","6.984517000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1475","6.984518000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1062041 Ack=82086 Win=64240 Len=0"
"1476","6.985471000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1477","6.985471000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1062041 Ack=82629 Win=64240 Len=0"
"1478","6.985471000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1479","6.985471000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1480","6.985472000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1481","6.985473000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1482","6.985473000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1483","6.985473000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1484","6.985474000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1485","6.985474000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=82629 Ack=1072261 Win=64240 Len=0"
"1486","6.987137000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1487","6.987137000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1488","6.987138000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1489","6.987138000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1490","6.987462000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=82629 Ack=1078101 Win=64240 Len=0"
"1491","6.987507000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1492","6.988004000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=82629 Ack=1079561 Win=64240 Len=0"
"1493","6.988005000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1494","6.988005000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1079561 Ack=83172 Win=64240 Len=0"
"1499","7.027627000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1500","7.027627000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1501","7.027628000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1502","7.027629000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1503","7.027732000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=83172 Ack=1085401 Win=64240 Len=0"
"1504","7.079593000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1505","7.079594000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1506","7.079594000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1507","7.079595000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1508","7.079595000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1509","7.080111000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=83172 Ack=1092701 Win=64240 Len=0"
"1510","7.080244000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1511","7.080244000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1512","7.080245000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1513","7.080245000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1514","7.080479000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=83172 Ack=1098541 Win=64240 Len=0"
"1515","7.080540000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1516","7.081233000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=83172 Ack=1100001 Win=64240 Len=0"
"1517","7.081233000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1518","7.081233000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1519","7.081243000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1520","7.081244000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=83172 Ack=1104381 Win=64240 Len=0"
"1521","7.081877000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1522","7.081878000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1523","7.081878000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1524","7.081879000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1525","7.081879000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1526","7.081879000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1527","7.081880000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1528","7.081880000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1529","7.081880000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1530","7.081881000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1531","7.082733000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=83172 Ack=1118981 Win=64240 Len=0"
"1532","7.082733000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"1533","7.082733000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1118981 Ack=84229 Win=64240 Len=0"
"1534","7.082734000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1535","7.082734000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1536","7.082735000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1537","7.082735000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1538","7.082735000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1539","7.082736000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1540","7.082736000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1541","7.083734000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1542","7.083734000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1543","7.083734000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=84229 Ack=1132121 Win=64240 Len=0"
"1544","7.083734000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1545","7.083744000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1546","7.083745000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1547","7.083745000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1548","7.083745000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1549","7.083746000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=84229 Ack=1139421 Win=64240 Len=0"
"1550","7.083746000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1551","7.084735000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1139421 Ack=84772 Win=64240 Len=0"
"1552","7.084735000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1553","7.084735000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1554","7.084736000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1555","7.084746000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=84772 Ack=1143801 Win=64240 Len=0"
"1556","7.085009000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1557","7.085009000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1558","7.085413000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=84772 Ack=1146721 Win=64240 Len=0"
"1559","7.085413000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1560","7.085414000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1561","7.085414000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1562","7.085415000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=84772 Ack=1151101 Win=64240 Len=0"
"1563","7.091196000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1564","7.091196000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1565","7.092239000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=84772 Ack=1154021 Win=64240 Len=0"
"1570","7.125689000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1571","7.125690000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1572","7.125690000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1573","7.125691000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1574","7.126282000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1575","7.126282000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=84772 Ack=1159861 Win=64240 Len=0"
"1576","7.126762000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1577","7.126763000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1161321 Ack=85315 Win=64240 Len=0"
"1578","7.126868000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1579","7.126868000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1161321 Ack=85858 Win=64240 Len=0"
"1580","7.150033000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"1581","7.150034000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1161321 Ack=86915 Win=64240 Len=0"
"1582","7.157323000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"1583","7.157324000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1161321 Ack=87972 Win=64240 Len=0"
"1584","7.170000000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"1585","7.170001000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1161321 Ack=89029 Win=64240 Len=0"
"1586","7.177652000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1587","7.177653000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1588","7.177654000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1589","7.177654000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1590","7.177655000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1591","7.177655000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1592","7.178176000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=89029 Ack=1170081 Win=64240 Len=0"
"1593","7.178488000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1594","7.178716000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1595","7.178717000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1596","7.178718000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1597","7.178718000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1598","7.178718000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1599","7.178718000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1600","7.179408000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=89029 Ack=1180301 Win=64240 Len=0"
"1601","7.179409000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1602","7.179409000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1603","7.179409000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1604","7.179410000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1605","7.179420000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=89029 Ack=1186141 Win=64240 Len=0"
"1606","7.180011000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1607","7.180012000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1608","7.180012000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1609","7.180013000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1610","7.180921000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=89029 Ack=1191981 Win=64240 Len=0"
"1611","7.180921000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1612","7.180922000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1613","7.180922000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1614","7.180923000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1615","7.180923000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1616","7.180923000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1617","7.180923000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1618","7.180924000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=89029 Ack=1202201 Win=64240 Len=0"
"1619","7.180924000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1620","7.181912000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1202201 Ack=89572 Win=64240 Len=0"
"1621","7.181912000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1622","7.181912000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1202201 Ack=90115 Win=64240 Len=0"
"1623","7.181912000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1624","7.181922000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1625","7.181923000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1626","7.181923000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1627","7.181924000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1628","7.181924000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1629","7.181924000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1630","7.182923000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1631","7.182924000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1632","7.182924000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1633","7.182925000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=90115 Ack=1216801 Win=64240 Len=0"
"1634","7.182925000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1635","7.182925000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1636","7.182926000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1637","7.182926000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1638","7.182926000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1639","7.182927000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1640","7.183913000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1641","7.183923000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1642","7.183924000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1643","7.183925000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1644","7.183925000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=90115 Ack=1231401 Win=64240 Len=0"
"1645","7.183925000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"1646","7.183925000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1231401 Ack=91172 Win=64240 Len=0"
"1647","7.183925000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1648","7.183926000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1649","7.183926000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1650","7.184914000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1651","7.184914000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1652","7.184914000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1653","7.184915000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1654","7.184915000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1655","7.184916000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1656","7.184916000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=91172 Ack=1244541 Win=64240 Len=0"
"1657","7.184916000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1658","7.184917000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1244541 Ack=91715 Win=64240 Len=0"
"1659","7.184917000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1660","7.185412000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1244541 Ack=92258 Win=64240 Len=0"
"1661","7.185413000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"1662","7.185413000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1244541 Ack=93315 Win=64240 Len=0"
"1663","7.186926000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1664","7.186927000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1244541 Ack=93858 Win=64240 Len=0"
"1665","7.189523000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1666","7.189524000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1667","7.189524000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1668","7.190048000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=93858 Ack=1248921 Win=64240 Len=0"
"1673","7.224500000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1674","7.224501000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1675","7.224501000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1676","7.224502000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1677","7.224502000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1678","7.224503000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1679","7.224503000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1680","7.224503000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1681","7.226942000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=93858 Ack=1260601 Win=64240 Len=0"
"1682","7.275647000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1683","7.275959000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1684","7.275960000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1685","7.275976000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1686","7.275977000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1687","7.275977000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1688","7.275977000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1689","7.275977000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=93858 Ack=1270821 Win=64240 Len=0"
"1690","7.276512000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1691","7.276513000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1270821 Ack=94401 Win=64240 Len=0"
"1692","7.276513000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
