"No.","Time","Source","src.port","Destination","dst.port","Protocol","Length","Info"
"3757","16.308714000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=131976 Ack=1678727 Win=64240 Len=0"
"3758","16.334323000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3759","16.334337000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3760","16.334341000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3761","16.334461000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=131976 Ack=1683107 Win=64240 Len=0"
"3762","16.353882000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3763","16.353897000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3764","16.353901000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3769","16.354046000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=131976 Ack=1687487 Win=64240 Len=0"
"3770","16.354306000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"3771","16.354336000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1687487 Ack=132519 Win=64240 Len=0"
"3772","16.368540000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3773","16.368555000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3774","16.368568000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3775","16.368573000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3776","16.368656000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=132519 Ack=1693327 Win=64240 Len=0"
"3777","16.368751000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3778","16.384045000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=132519 Ack=1694787 Win=64240 Len=0"
"3779","16.406286000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3780","16.406299000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3781","16.406303000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3782","16.406400000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=132519 Ack=1699167 Win=64240 Len=0"
"3783","16.432237000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3784","16.432444000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3785","16.432585000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3786","16.432603000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3787","16.432608000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3788","16.432613000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3789","16.432642000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=132519 Ack=1702087 Win=64240 Len=0"
"3790","16.432716000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=132519 Ack=1707927 Win=64240 Len=0"
"3791","16.433037000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"3792","16.433074000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1707927 Ack=133062 Win=64240 Len=0"
"3793","16.452076000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3794","16.452099000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3795","16.452104000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3796","16.452117000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3797","16.452265000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=133062 Ack=1713767 Win=64240 Len=0"
"3798","16.452735000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"3799","16.452776000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1713767 Ack=133605 Win=64240 Len=0"
"3805","16.466563000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3806","16.466582000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3807","16.466596000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3808","16.466601000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3809","16.466606000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3810","16.466708000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=133605 Ack=1721067 Win=64240 Len=0"
"3811","16.504593000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3812","16.504618000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3813","16.504622000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3814","16.504626000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3815","16.504640000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3816","16.504644000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3817","16.504762000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=133605 Ack=1729827 Win=64240 Len=0"
"3818","16.530852000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3819","16.530874000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3820","16.530879000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3821","16.530884000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3822","16.530898000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3823","16.530902000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3824","16.530906000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3825","16.530910000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3826","16.531018000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=133605 Ack=1741507 Win=64240 Len=0"
"3827","16.531344000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"3828","16.531385000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1741507 Ack=134148 Win=64240 Len=0"
"3829","16.550213000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3830","16.550240000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3831","16.550244000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3832","16.550258000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3833","16.550262000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3834","16.550395000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=134148 Ack=1748807 Win=64240 Len=0"
"3839","16.564875000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3840","16.564916000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3841","16.564921000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3842","16.564925000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3843","16.564939000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3844","16.564943000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3845","16.565071000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=134148 Ack=1757567 Win=64240 Len=0"
"3846","16.565520000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"3847","16.565556000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1757567 Ack=134691 Win=64240 Len=0"
"3848","16.602636000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3849","16.602657000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3850","16.602662000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3851","16.602666000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3852","16.602677000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3853","16.602681000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3854","16.602684000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3855","16.602787000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=134691 Ack=1767787 Win=64240 Len=0"
"3856","16.603198000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"3857","16.603239000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1767787 Ack=135234 Win=64240 Len=0"
"3858","16.628934000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3859","16.628958000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3860","16.628962000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3861","16.628967000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3862","16.628981000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3863","16.628985000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3864","16.628989000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3865","16.628993000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3866","16.629128000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=135234 Ack=1779467 Win=64240 Len=0"
"3867","16.648512000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3868","16.648535000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3869","16.648548000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3870","16.648552000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3871","16.648566000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3872","16.648569000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3873","16.648573000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3874","16.648702000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=135234 Ack=1789687 Win=64240 Len=0"
"3875","16.649152000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"3876","16.649189000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1789687 Ack=135777 Win=64240 Len=0"
"3881","16.662879000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3882","16.662903000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3883","16.662907000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3884","16.662921000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3885","16.662925000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3886","16.662929000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3887","16.662943000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3888","16.663057000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=135777 Ack=1799907 Win=64240 Len=0"
"3889","16.700887000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3890","16.700909000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3891","16.700913000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3892","16.700962000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3893","16.700967000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3894","16.700971000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3895","16.700975000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3896","16.700988000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3897","16.701119000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=135777 Ack=1811587 Win=64240 Len=0"
"3898","16.701508000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"3899","16.701548000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1811587 Ack=136320 Win=64240 Len=0"
"3900","16.727185000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3901","16.727207000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3902","16.727222000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3903","16.727226000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3904","16.727230000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3905","16.727239000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3906","16.727244000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3907","16.727247000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3908","16.727251000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3909","16.727341000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=136320 Ack=1824727 Win=64240 Len=0"
"3910","16.727751000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"3911","16.727795000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1824727 Ack=136863 Win=64240 Len=0"
"3912","16.746478000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3913","16.746490000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3914","16.746504000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3915","16.746508000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3916","16.746588000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3917","16.746594000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3918","16.746608000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3919","16.746617000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3920","16.746704000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=136863 Ack=1830567 Win=64240 Len=0"
"3921","16.746780000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=136863 Ack=1836407 Win=64240 Len=0"
"3926","16.761128000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3927","16.761149000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3928","16.761163000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3929","16.761168000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3930","16.761172000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3931","16.761190000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3932","16.761194000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3933","16.761198000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3934","16.761322000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=136863 Ack=1848087 Win=64240 Len=0"
"3935","16.762026000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"3936","16.762063000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1848087 Ack=137406 Win=64240 Len=0"
"3937","16.798952000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3938","16.798975000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3939","16.798980000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3940","16.798999000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3941","16.799003000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3942","16.799007000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3943","16.799011000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3944","16.799015000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3945","16.799097000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3946","16.799106000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3947","16.799226000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=137406 Ack=1862687 Win=64240 Len=0"
"3948","16.799717000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"3949","16.799744000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1862687 Ack=137949 Win=64240 Len=0"
"3950","16.825518000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3951","16.825540000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3952","16.825545000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3953","16.825559000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3954","16.825563000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3955","16.825566000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3956","16.825720000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=137949 Ack=1871447 Win=64240 Len=0"
"3957","16.825962000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3958","16.825970000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3959","16.825975000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3960","16.825979000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3961","16.825983000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3962","16.826087000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=137949 Ack=1878747 Win=64240 Len=0"
"3963","16.826231000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"3964","16.826281000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1878747 Ack=138492 Win=64240 Len=0"
"3965","16.844725000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3966","16.844799000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3967","16.844805000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3968","16.844810000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3969","16.844814000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3970","16.844818000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3971","16.844822000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3972","16.844825000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3973","16.844829000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3974","16.844833000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3975","16.844940000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=138492 Ack=1893347 Win=64240 Len=0"
"3976","16.845382000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"3977","16.845417000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1893347 Ack=139035 Win=64240 Len=0"
"3982","16.859226000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3983","16.859247000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3984","16.859251000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3985","16.859276000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3986","16.859290000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3987","16.859294000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3988","16.859307000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3989","16.859310000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3990","16.859314000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3991","16.859326000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3992","16.897040000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3993","16.897053000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3994","16.897057000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3995","16.897287000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3996","16.897294000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3997","16.897298000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"3998","16.897369000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"3999","16.897375000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"4000","16.897379000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"4001","16.897383000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"4002","16.897387000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"4003","16.897391000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"4004","16.897438000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"4005","16.897447000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"4006","16.923825000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"4007","16.923826000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"4008","16.923827000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"4009","16.923827000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"4010","16.923828000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"4011","16.923828000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"4012","16.923829000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"4013","16.924120000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"4014","16.924121000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"4015","16.924269000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"4016","16.924270000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"4017","16.924270000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"4018","16.924271000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"4019","16.931206000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=139035 Ack=1902107 Win=64240 Len=0"
"4020","16.931206000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=139035 Ack=1916707 Win=64240 Len=0"
"4021","16.931207000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=139035 Ack=1931307 Win=64240 Len=0"
"4022","16.931207000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=139035 Ack=1945907 Win=64240 Len=0"
"4023","16.932115000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"4024","16.932115000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1947367 Ack=139578 Win=64240 Len=0"
"4025","16.933938000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1140","Application Data, Application Data"
"4026","16.933939000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1947367 Ack=140664 Win=64240 Len=0"
"4027","16.942956000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"4028","16.943110000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
